implementation,checkpoint,support_low,support_high,method,nDCG,nDCG_10,nDCG_100,Pearson,Spearman,source_file,win_size,comparison
baseline,adult_model_10,0.109,0.131,tstat,0.8470093062296193,0.14153984857425725,0.2803335466153141,0.04052188578092997,-0.0055526508932929,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-12-15-20-50-57-87-89.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,random,0.8440791704375322,0.33071536154541153,0.24264887935860174,-0.0023348110784257754,-0.002247478198109613,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-12-15-20-50-57-87-89.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,delta,0.866116395353625,0.20629593954041672,0.17197021597297618,0.1728021259844778,0.22111786964057803,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-12-50-57-89.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,tstat,0.881171637083091,0.20629593954041672,0.18574348095488538,0.24433825742371978,0.20113358083695274,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-12-50-57-89.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,random,0.8474660476281493,0.2623820232578926,0.24923421554141445,0.005482877251780855,0.005297307568348365,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-12-50-57-89.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,delta,0.8340335796471855,0.15125742622412477,0.1481891504677938,-0.02583765863463194,-0.05475798989663735,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-12-77-87.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,tstat,0.837881098955186,0.15125742622412477,0.23931163374560838,-0.05530784059948475,-0.08441954332655968,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-12-77-87.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,random,0.846847358035569,0.2742681366604648,0.2214066285079463,0.005956329174725702,0.008470661855171525,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-12-77-87.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,delta,0.7989858970229362,0.10670375265417925,0.11477705991020257,0.04887393589906649,0.19387347459486592,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-14-15-20-87-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,tstat,0.7996274392718674,0.11005414119006375,0.12021401340657589,0.058706104751232356,0.1604457747763372,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-14-15-20-87-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,random,0.807795243731287,0.16037988458855112,0.1533376187057007,0.0036057721492273502,0.009418190376551155,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-14-15-20-87-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,delta,0.7960343612957345,0.022330611232882387,0.005044720622238328,0.032434523614209516,0.12387211201565529,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-2-15-57-77-89.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,tstat,0.8116814217145234,0.045354563349275276,0.11325263078271243,0.03995083130892805,0.1542153697962172,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-2-15-57-77-89.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,random,0.8153640331503692,0.06279524171494587,0.11296906525996171,-0.005645887937490337,-0.00588625254452934,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-2-15-57-77-89.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,delta,0.7957833886164352,0.03880832107161439,0.00949754860611684,0.03948547236782611,0.15577651247548172,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-2-15-57-77.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,tstat,0.8131925470577372,0.0380509320600848,0.10281348611979801,0.04758213559845602,0.18996294489716697,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-2-15-57-77.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,random,0.8148443460689743,0.12994514984216587,0.12784875753253172,0.0026035068021572345,0.007171381597446437,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-2-15-57-77.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,delta,0.8787981066048,0.20115310176375678,0.1663750786290602,0.27557636717764455,0.28288483775604184,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-20-50-77-129.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,tstat,0.9088920157687549,0.20115310176375678,0.35947986704677776,0.3795389803359377,0.28468244891467925,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-20-50-77-129.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,random,0.844438069159288,0.25542961413793475,0.23780727440343893,-0.005808829993707282,-0.004258935302140799,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-20-50-77-129.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,delta,0.8685984946670279,0.16682489602245731,0.1593345651734147,0.010376914995134288,-0.012122307050004827,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-5-12-15-20-34-50-87-89.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,tstat,0.8674429674607551,0.19576221314858688,0.21313761008162102,-0.025580626427425625,-0.033466382634739604,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-5-12-15-20-34-50-87-89.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,random,0.8673713697681759,0.17013278631774117,0.231803096811745,-0.0030934229484878267,0.0013742708041131822,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-5-12-15-20-34-50-87-89.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,delta,0.8738955153194119,0.25346256177174936,0.30712993224739527,0.2877193075260319,0.390260579625922,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-5-13-15-54-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,tstat,0.8903850704714112,0.33550158616307896,0.34028024674343366,0.3015364710654143,0.4033320363423606,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-5-13-15-54-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.109,0.131,random,0.8189914945574039,0.21483029866615558,0.1502142819420696,-0.009849481693259502,-0.012031402001120791,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1090-0.1310-target-5-13-15-54-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,delta,0.9492459209029238,0.6271770073338404,0.6578851647358323,0.7047363194853404,0.5222747478585743,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-0-15-26-59.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,tstat,0.941377923430249,0.6068297238563233,0.6466029379947819,0.5179180466553366,0.4990992650431487,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-0-15-26-59.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,random,0.8338675290657699,0.2069284274761146,0.1583755696103737,0.010916447984000282,0.008496735050595505,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-0-15-26-59.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,delta,0.9419290247645644,0.3877188048785733,0.5022674663999388,0.6181380368941624,0.4564867098477462,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-0-5-15-20-26-34.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,tstat,0.9395678430432445,0.5507187797771395,0.5708843147441302,0.44959473442985637,0.45242853002474154,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-0-5-15-20-26-34.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,random,0.8611362941551928,0.1814851421062657,0.17666503358864302,-0.0011534087361518481,-0.0024639251844751488,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-0-5-15-20-26-34.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,delta,0.8506837412690801,0.02859287884831623,0.009313064535301847,-0.0059611553762714915,0.012955881161743033,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-1-15-20-77-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,tstat,0.8664805646417107,0.0815911126494889,0.10421307146812187,0.03521020748275788,0.02248694642099333,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-1-15-20-77-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,random,0.8698467792454916,0.20334969935182964,0.2182765315483054,-0.015888070064728223,-0.014814366623222186,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-1-15-20-77-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,delta,0.8488008079710004,0.008587361056887939,0.002005471148291926,0.010558255658816367,0.041907044344199375,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-1-20-77-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,tstat,0.8609442532629691,0.07539765919353893,0.09369404437297206,0.04069101175732622,0.05206037036997835,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-1-20-77-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,random,0.8705796367720136,0.16121536403721473,0.23139272051725399,-0.0058785814200038,-0.0036536390635265106,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-1-20-77-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,delta,0.8673068274672967,0.06976388072428567,0.07579890109578448,-0.057817265535836486,0.07646435001300365,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-1-34-89.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,tstat,0.8732923885992633,0.06976388072428567,0.07077071372688234,0.022528222540701706,0.1049556054802756,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-1-34-89.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,random,0.8856867369091904,0.19623566891136376,0.26712165238961855,0.008863896581018823,0.00982823630253333,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-1-34-89.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,delta,0.8460530703871755,0.15695160582990766,0.1546220199558664,0.05515587860942812,0.05717390978184974,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-12-15-20-77-89.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,tstat,0.852869437068671,0.15695160582990766,0.14495819676170696,0.06629120693572868,0.030951320161124906,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-12-15-20-77-89.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,random,0.8465020779886069,0.07068218395198406,0.21899041138693615,0.0011454719111745556,-0.00045000662228229544,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-12-15-20-77-89.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,delta,0.8280891485889259,0.07624164518401397,0.07804057400649332,-0.1169034238987025,-0.027347160908085203,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-15-20-27-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,tstat,0.8322246748393586,0.07838314200726766,0.07836953155817145,-0.08259129668882789,-0.017906396034729797,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-15-20-27-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,random,0.8519959051196704,0.130646143071089,0.16904260059826282,0.008383537368630685,-0.001088017750357211,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-15-20-27-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,delta,0.9332864108257428,0.7774003758964089,0.6762248894210929,0.5918254827006173,0.35012469552046893,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-15-20-59-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,tstat,0.9254174174935228,0.5668381955440626,0.5924596933615033,0.4404567525554827,0.32799751756753415,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-15-20-59-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,random,0.8286682582216344,0.1600611184630259,0.1565157063769365,-0.011337604958769995,-0.011999681787467836,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-15-20-59-89-129.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,delta,0.8662947709964055,0.16505612125922217,0.1799277216936876,0.31522008242170774,0.3086413188402294,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-15-78-89.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,tstat,0.8711894283451177,0.17519870800976622,0.18338211033557542,0.24678200195982442,0.3038051972242579,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-15-78-89.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,random,0.8135623081275838,0.0776209861179188,0.08570883015512443,0.005344735014486224,0.006913892064767708,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-15-78-89.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,delta,0.9114350265791454,0.462461955460783,0.44276200866480186,0.5074286855441068,0.5591087796240007,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-20-26-87-88.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,tstat,0.9076045007471387,0.3763174696474476,0.3879673271763771,0.3930710282145251,0.5371942712834726,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-20-26-87-88.pkl,5,first_vs_last
baseline,adult_model_10,0.131,0.186,random,0.8241895193641036,0.069262095530713,0.14282561142691189,0.00858574550054149,0.003958781447476588,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1310-0.1860-target-20-26-87-88.pkl,5,first_vs_last
baseline,adult_model_10,0.186,0.992,delta,0.9616074338902645,0.6842184689379587,0.6998553869420175,0.6470068815451445,0.5459652274003844,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-0-15-20-34.pkl,5,first_vs_last
baseline,adult_model_10,0.186,0.992,tstat,0.959404800132003,0.660853038534406,0.67706886677521,0.48841394459879073,0.5408509840117448,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-0-15-20-34.pkl,5,first_vs_last
baseline,adult_model_10,0.186,0.992,random,0.8863024059361271,0.21294430783550664,0.2876069398184713,0.016028279359490524,0.014114976738401572,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-0-15-20-34.pkl,5,first_vs_last
baseline,adult_model_10,0.186,0.992,delta,0.969095857052163,0.7683671689746328,0.7844238403769924,0.6460232391120566,0.5210388378349825,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-0.pkl,5,first_vs_last
baseline,adult_model_10,0.186,0.992,tstat,0.965524383677288,0.7483999529811316,0.7640393668027756,0.4848258170432212,0.5089134824405106,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-0.pkl,5,first_vs_last
baseline,adult_model_10,0.186,0.992,random,0.8933143981057305,0.27908121377650064,0.35319806901928574,-0.005122267101462258,-0.0036321828550202055,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-0.pkl,5,first_vs_last
baseline,adult_model_10,0.186,0.992,delta,0.8836613166557056,0.2599038632389072,0.20933163095487453,0.019408521333490237,0.0818160631850895,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-1-5-15-26.pkl,5,first_vs_last
baseline,adult_model_10,0.186,0.992,tstat,0.8857220063516603,0.2559923714402499,0.19217567251906884,0.029727783018915058,0.09485480334728996,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-1-5-15-26.pkl,5,first_vs_last
baseline,adult_model_10,0.186,0.992,random,0.8847303835761441,0.19122139869088559,0.25788647929187175,0.006191224523062251,0.003067568794870871,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-1-5-15-26.pkl,5,first_vs_last
baseline,adult_model_10,0.186,0.992,delta,0.919935436915755,0.262168136752929,0.27525552562165856,0.1618269750830772,0.10927926771698385,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-12-50.pkl,5,first_vs_last
baseline,adult_model_10,0.186,0.992,tstat,0.9206819565654296,0.4302978899477444,0.43926877933626773,0.08632397579201732,0.0997986356038959,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-12-50.pkl,5,first_vs_last
baseline,adult_model_10,0.186,0.992,random,0.9051224549181812,0.2953305810206233,0.3629222228733961,0.009350567773772432,0.013211904710551737,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-12-50.pkl,5,first_vs_last
baseline,adult_model_10,0.186,0.992,delta,0.8782452033153013,0.18932699454406576,0.1658660817397027,-0.07699881637686319,-0.08310321020798116,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-15-20-34-77-87.pkl,5,first_vs_last
baseline,adult_model_10,0.186,0.992,tstat,0.8816957908450257,0.18932699454406576,0.15013360330392767,-0.10952479779662647,-0.09704224584832695,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-15-20-34-77-87.pkl,5,first_vs_last
baseline,adult_model_10,0.186,0.992,random,0.9049380572004337,0.19536036161162998,0.28660131259886085,0.009476999489948243,0.009349523901234828,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-15-20-34-77-87.pkl,5,first_vs_last
baseline,adult_model_10,0.186,0.992,delta,0.8764627959678366,0.13353876715443858,0.11348942170147343,-0.14748496353566243,-0.11588471548380362,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-20-34-57-77-129.pkl,5,first_vs_last
baseline,adult_model_10,0.186,0.992,tstat,0.8867635287115965,0.13353876715443858,0.14749378436570193,-0.16610623974561134,-0.1254571135035575,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-20-34-57-77-129.pkl,5,first_vs_last
baseline,adult_model_10,0.186,0.992,random,0.9048827412968532,0.36523197923769696,0.36985928293076686,5.193143425097878e-05,0.0008049307810477594,models-ckpt\sup-wise\adult_model_10-noise-0.50-support-0.1860-0.9920-target-20-34-57-77-129.pkl,5,first_vs_last
